,Vaccination-Sentiment,user,text,user_description,location,country_code,long,latt,source,user_mentions,retweet_count
1057,0,Marie Fisher,RT @DocBastard: Bullshit. Vaccines prevent several deadly and/or debilitating diseases that do not discriminate based on dietary choices. @,#advocate #atheist #childfree #feminist #healthcare #science #STEM #volunteer,California & Oregon,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'screen_name': 'DocBastard', 'name': 'Doc Bastard', 'id': 468669904, 'id_str': '468669904', 'indices': [3, 14]}]",107
1058,1,Rusty Shackleford Jr,"RT @forrestmaready: There's a subset of the population who can't tolerate vaccines. Gov officials don't get to decide who that subset is.
#",#AllLivesMatter #PCKills #2A #ProLife #ProVaxChoice proudly blocked by many in #gunsense-ville,Merica,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'forrestmaready', 'name': 'Forrest Maready', 'id': 14067467, 'id_str': '14067467', 'indices': [3, 18]}]",14
1059,0,Libby Lane,"RT @gorskon: I HAVE ""dug into the vaccine question."" Vaccines are not responsible for ""alarming"" rates of illness and disability. Vaccines","#AlwaysHillary
#Resistance #TwitlerMustGo
#VoteDem
p.s. No Links pls.",,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'screen_name': 'gorskon', 'name': 'David Gorski', 'id': 85227160, 'id_str': '85227160', 'indices': [3, 11]}]",77
1060,1,Who Did 9/11?,"RT @Reptoid_Hunter: Vaccines are covertly injecting everyone with disease-causing viruses, warns scientist author of Plague  https://t.co",#America deserves to know the truth ____ #911truth #whodid911 #WhoDeceivedAmerica,Riyadh ,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'Reptoid_Hunter', 'name': 'Just another slave', 'id': 126646669, 'id_str': '126646669', 'indices': [3, 18]}]",14
1061,1,shepherdkeeper,"Fear mongering propagated by the press, pharma &amp; medical doctors of quack Western medicine #vaccine https://t.co/JQXRecSoMZ",#AmericaFirst Oathkeeper. Never follow blindly. Exercise independent thought. Stand for truth even though you stand alone #MAGA,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],0
1062,1,Andrea Garfield,"RT @Mygreatredmare: #NYCACC @NYCACC Explain exactly WHAT ""life saving"" vaccines ur giving?Make sure u tell public how u  Vaccinate/Microchi",#AnimalLover #Advocate #Rescue #BanKillShelters #StopYulin #EndDogMeatTrade #Korea #Taiji #EndKillShelters #OpRodeo #AdoptDontShop #TheResistance,"Los Angeles, CA",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[{'screen_name': 'Mygreatredmare', 'name': 'My Red Smog', 'id': 743239346409570304, 'id_str': '743239346409570304', 'indices': [3, 18]}, {'screen_name': 'NYCACC', 'name': 'Animal Care Centers', 'id': 153802121, 'id_str': '153802121', 'indices': [28, 35]}]",77
1063,1,yvonne v,"RT @Mygreatredmare: #NYCACC @NYCACC Explain exactly WHAT ""life saving"" vaccines ur giving?Make sure u tell public how u  Vaccinate/Microchi",#ANIMALS ?#NATURE ????            #RESCUER  ?,"Ramsgate, England",,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'screen_name': 'Mygreatredmare', 'name': 'My Red Smog', 'id': 743239346409570304, 'id_str': '743239346409570304', 'indices': [3, 18]}, {'screen_name': 'NYCACC', 'name': 'Animal Care Centers', 'id': 153802121, 'id_str': '153802121', 'indices': [28, 35]}]",77
1064,1,VitalAnon,Study Establishes Link Between the Aluminum in Most Vaccines &amp; Autism https://t.co/e66iT6d4NI,#Anonymous #environment #OpNorthKorea #AI #climatechange #OpYemen #animalrights #f58 #OpKKK Chat: XMPP | Viber | Riot | TOR | Wickr |  ???????????? RT?Endorse,Collective Truth Seekers,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",[],0
1065,1,Michel Tempel ?,RT @HealthRanger: Study confirms that all vaccines are toxic. https://t.co/BAnkFXx7OE #vaccines #health,#Anonymous support/ Ghost #AnonOps participant #opisis/#OpDomesticTerrorism #GhostOfNoNation 1969,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'screen_name': 'HealthRanger', 'name': 'HealthRanger', 'id': 15843059, 'id_str': '15843059', 'indices': [3, 16]}]",54
1066,1,Warrior princess,RT @TannersDad: How many vaccines have they looked at in these studies? #VaXXX The moment you know you know Vaccines Injure. #HearUs #AskLo,"#ANTI: Fed, Big Govt, Obama, War, Zion, NATO, GMO, Chemtrails. #PRO: Palestine, US (when we get her back) Warrior on! #UDHR",@2012_and_Beyond,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'TannersDad', 'name': 'TannersDad Tim', 'id': 16854311, 'id_str': '16854311', 'indices': [3, 14]}]",4
1067,1,Ysbryd PPFOB,"RT @anhcampaign: This weeks World Health News:  When vaccines dont work, Aluminium in vaccines linked to autism, &amp; cervical smears!
https:","#Artist #BumbleBees #Cats #Corvids #Trees #Peace #Compassion #Equality #Wildlife #nurtures #soul, #body & #spirit, we must #protect it to #survive. Swears occ.",Drifting nowhere,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'anhcampaign', 'name': 'ANH International', 'id': 64390100, 'id_str': '64390100', 'indices': [3, 15]}]",3
1068,0,Liquid_atheist,".@EFHerne @AmyBenjaminMD @DrJenGunter ""Vaccines do not cause Autism""~ Simons Foundation geneticist Wendy Chung
https://t.co/aJArIO8e9c","#Atheist, Authority Hates A Free Thinker  404 Deity not found 

Do you think that I don't see
That ditch out in the valley
That they're digging just for me...",,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'screen_name': 'EFHerne', 'name': 'EFHerne', 'id': 488367901, 'id_str': '488367901', 'indices': [0, 8]}, {'screen_name': 'AmyBenjaminMD', 'name': 'Amy Benjamin', 'id': 857381897625899009, 'id_str': '857381897625899009', 'indices': [9, 23]}, {'screen_name': 'DrJenGunter', 'name': 'Jennifer Gunter', 'id': 25728193, 'id_str': '25728193', 'indices': [24, 36]}]",0
1069,1,Big shiner,"RT @LotusOak: Dr. Thomas, MD, Agrees w/ Robert De Niro: Let's Find Out The Truth About #Vaccines

https://t.co/7EO5Uv57I8
#VAXXED https://t",#atrialfibrillation #heart #diabetes #hbp #stroke #cancer #prostate #mesothelioma #brain #lung #skin #malebreastcancer #menhavebreaststoo,London ,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[{'screen_name': 'LotusOak', 'name': 'Vera Burnayev', 'id': 424711422, 'id_str': '424711422', 'indices': [3, 12]}]",14
1070,0,Gracie C. McKeever,Share this with anyone who doubts vaccines. The U.K. just eliminated measles. https://t.co/oMLQMprLIS,#Author of #CrossGenre #Erotic #Romance ... on the Edge -- Including The Double R series by Gigi Moore  http://t.co/I02aj2fe1q,New York,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],1
1071,0,good2bgreene,Here's @BuzzFeed giving him a platform again. #vaccineswork #vaccines save lives #Wakefield lies  #autism isn't cau https://t.co/N3Np5IefJn,"#autism Mom #CA07 #ImStillWithHer I cuss I lot, I won't apologize for it.","California, USA",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'BuzzFeed', 'name': 'BuzzFeed', 'id': 5695632, 'id_str': '5695632', 'indices': [7, 16]}]",1
1072,1,K A Santianni DO,"RT @LotusOak: Doctors Are Getting Fed Up w/ #CDC Fraud Over #Vaccines

https://t.co/B68MfBGZoX

#Vaxxed #CDCtruth https://t.co/E099NTxZtI",#AutismMama #ASDAdvocate & #Researcher #Writer #Speaker #Osteopath #NAF #Autoimmune #NVIC #NAMI #Truth ***Tweets/RTs not professional advice,"Virginia Beach, VA",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'LotusOak', 'name': 'Vera Burnayev', 'id': 424711422, 'id_str': '424711422', 'indices': [3, 12]}]",52
1073,1,Dominique Allmon,"RT @LotusOak: Sweden Bans Mandatory #Vaccinations Over 'Serious Heath Concerns'

https://t.co/r4cqDhv0KE
#LearnTheRisk #vaccines https://t.","#Blogger, #rawfood lover, curious time and space traveler fascinated with the brilliance of the human mind.",New Mexico,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'screen_name': 'LotusOak', 'name': 'Vera Burnayev', 'id': 424711422, 'id_str': '424711422', 'indices': [3, 12]}]",40
1074,1,Jeff Wyatt,"RT @davidicke: Vaccines are covertly injecting everyone with disease-causing viruses, warns scientist author of 'Plague' https://t.co/oSQGZ",#BluesArtist #FingerStyle #SlideGuitarist #Songwriter #RecordingEngineer #Producer #JeffWyattAndTheWreckinCrew music available at @cdbaby #iTunes #Amazon ...,"Burnaby, BC, Canada",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'davidicke', 'name': 'David Icke', 'id': 66643970, 'id_str': '66643970', 'indices': [3, 13]}]",207
1075,1,Ariel??#BoycottNFL,RT @TannersDad: #AskLouder Why a Judge would threaten jail for Mom?  #VaXXX The Moment you know #YouKnow Vaccines Injure Public Health Free,#BoycottNFL #FeminsimIsCancer @jack has already verified that Im not a bot so dont try it. Sorry lefties: Trump is your president! ????#MAGA,"Texas, USA",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'TannersDad', 'name': 'TannersDad Tim', 'id': 16854311, 'id_str': '16854311', 'indices': [3, 14]}]",2
1076,0,Zo,"RT @DocBastard: Vaccines do not cause disability or other childhood illnesses.
You are spreading fear &amp; endangering lives with this bullshi",#BVSTRONG,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'DocBastard', 'name': 'Doc Bastard', 'id': 468669904, 'id_str': '468669904', 'indices': [3, 14]}]",83
1077,1,Tina Daniels,"RT @LotusOak: Did U know Dr Offit owned patent on RotaTeq
&amp;
sat in CDC Advisory Committee to tell Govt which #vaccines 2 mandate? https://t",#can't fool me #know thyself,Conscious lane DC,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'screen_name': 'LotusOak', 'name': 'Vera Burnayev', 'id': 424711422, 'id_str': '424711422', 'indices': [3, 12]}]",114
1078,1,Wanè Clayton,"RT @LotusOak: Polly Tommey: Do Your Own Research on #Vaccines from Sources Unrelated to #BigPharma &amp; CDC

https://t.co/TLMzGCvPT0
https://t","#Capricorn
#MLK
#MalcolmX
#Justice4All",wherever peace&justice is @,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'screen_name': 'LotusOak', 'name': 'Vera Burnayev', 'id': 424711422, 'id_str': '424711422', 'indices': [3, 12]}]",27
1079,0,Tarheels 2017 BHAMPS,"RT @WhatTheFFacts: The doctor who claimed there was a link between autism and vaccines, lost his medical license for creating fraudulent da",#CC4L #TarheelNation #GCEA #WhoDat,"Upper Marlboro, MD",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'WhatTheFFacts', 'name': 'What The F*** Facts', 'id': 352145373, 'id_str': '352145373', 'indices': [3, 17]}]",357
1080,1,Susza Conahan,@jamie4unity @ScaryMommy I agree. More has come out about the dangers that the government &amp; FDA denies.Vaccines are big profits.,"#CCOT, Married, Patriots United ??, #Trump Train, #MAGA, #MaxWarriors","Kansas, USA",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'jamie4unity', 'name': 'Jamie', 'id': 892494201690218496, 'id_str': '892494201690218496', 'indices': [0, 12]}, {'screen_name': 'ScaryMommy', 'name': 'Scary Mommy', 'id': 14868699, 'id_str': '14868699', 'indices': [13, 24]}]",0
1081,1,Ogheneovie Ralph,"Natural News targeted in massive, well-funded, multi-nation DDoS attack to silence debate on vaccines https://t.co/NIdOBShLxI #debate",#CEHv9 | Founder @Phexsec Consultancy X-commando | Programmer | Malware Analyst | Internet Wizardry | Email : 0x70686578636f6d4070686578636f6d2e6d65 @hhgrecords,United Arab Emirates,,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",[],0
1082,1,Irmaarts,independent studies into #vaccines tell us... #moratorium until we know more. make @CDCgov healthcare great again. https://t.co/ot0lOQP7eM,"#cellularcosmology #skycentrism star in a jar Married, gov+politics Pro medical freedom in all of it's forms. #novaccines #prolife and #MAGA ??","Oregon, USA",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [83, 90]}]",2
1083,1,WildRidge,"RT @LotusOak: Harvard Trained Immunologist Explains Why #Vaccines Should Not Be Mandatory
https://t.co/oF4Dr3ot4L
#SB277 #Vaxxed https://t.",#chemicalfree #organic #wool #NoGMO #hypoallergenic #ecofriendly #bedding #WOOLIEBEES #pillows #comforters #baby bedding,"Colorado, USA",,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'screen_name': 'LotusOak', 'name': 'Vera Burnayev', 'id': 424711422, 'id_str': '424711422', 'indices': [3, 12]}]",69
1084,0,Jane Hull McIntire,.DrFlatearthMD @jennaudrey @tongodeon @doritmi @miche371 @EUout2 @Vbalance03 @Sheeple101 @MilanovNina @kidoctr B1086,#chemistry #tweetiatrician #doglover #medicalinformatics #disciple #grammar #science #vaccineswork #notashill,"Fredericksburg, VA",,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[{'screen_name': 'DrFlatearthMD', 'name': 'Dr. Flatearth, MD', 'id': 895501648881045505, 'id_str': '895501648881045505', 'indices': [0, 14]}, {'screen_name': 'jennaudrey', 'name': 'jenn kauffman', 'id': 5895742, 'id_str': '5895742', 'indices': [15, 26]}, {'screen_name': 'tongodeon', 'name': '??o?? olzs?l', 'id': 114268609, 'id_str': '114268609', 'indices': [27, 37]}, {'screen_name': 'doritmi', 'name': '(((Dorit Reiss)))', 'id': 54886540, 'id_str': '54886540', 'indices': [38, 46]}, {'screen_name': 'miche371', 'name': 'Michelle Sparenborg', 'id': 2745280891, 'id_str': '2745280891', 'indices': [47, 56]}, {'screen_name': 'EUout2', 'name': 'E Uout', 'id': 747142804376289280, 'id_str': '747142804376289280', 'indices': [57, 64]}, {'screen_name': 'Vbalance03', 'name': '4health', 'id': 398400514, 'id_str': '398400514', 'indices': [65, 76]}, {'screen_name': 'Sheeple101', 'name': 'Sheeple101', 'id': 898934738, 'id_str': '898934738', 'indices': [77, 88]}, {'screen_name': 'MilanovNina', 'name': 'Nina Milanov', 'id': 2797375985, 'id_str': '2797375985', 'indices': [89, 101]}, {'screen_name': 'kidoctr', 'name': 'Eve Switzer MD, FAAP', 'id': 30974896, 'id_str': '30974896', 'indices': [102, 110]}]",0
1085,0,Niamh Nolan,.LegalEagleStar @DrRobertOConnor @SueannMoore1 @aetiology @HSEImm @ciarakellydoc @drg1985 @tombarr26816936 B1087,"#Childrens #General #Nursing #CYPNursing #BDS #VaccinesSaveLives
#repealthe8th @NursesForChoice #MoreThan4
??????","Dublin, Limerick or M7!",,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'screen_name': 'LegalEagleStar', 'name': 'Tom Baldwin', 'id': 209243408, 'id_str': '209243408', 'indices': [0, 15]}, {'screen_name': 'DrRobertOConnor', 'name': ""Dr Robert O'Connor"", 'id': 3367414197, 'id_str': '3367414197', 'indices': [16, 32]}, {'screen_name': 'SueannMoore1', 'name': 'Sueann Moore', 'id': 2645216996, 'id_str': '2645216996', 'indices': [33, 46]}, {'screen_name': 'aetiology', 'name': 'Tara C. Smith', 'id': 35315865, 'id_str': '35315865', 'indices': [47, 57]}, {'screen_name': 'HSEImm', 'name': 'HSE NIO', 'id': 823933695212056576, 'id_str': '823933695212056576', 'indices': [58, 65]}, {'screen_name': 'ciarakellydoc', 'name': 'Ciara Kelly', 'id': 2177175701, 'id_str': '2177175701', 'indices': [66, 80]}, {'screen_name': 'drg1985', 'name': 'David Robert Grimes', 'id': 264851886, 'id_str': '264851886', 'indices': [81, 89]}, {'screen_name': 'tombarr26816936', 'name': 'tom barrett', 'id': 767132306071052288, 'id_str': '767132306071052288', 'indices': [90, 106]}]",0
1086,1,Rhonda ??? ??,RT @HealthRanger: #Mercury in vaccines may be up to 50 TIMES more toxic to the brain than mercury in fish. https://t.co/baEMeNnEl8 #vaccines,"#ChronicIllness #Fibro  #InterstitialCystitis #HypoThyroid #CFS #BeKind2Animals??? #MAGA ?? #JesusIsMySavior? #DrainTheSwamp??
#Trump2020 ??",USA ??????,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'screen_name': 'HealthRanger', 'name': 'HealthRanger', 'id': 15843059, 'id_str': '15843059', 'indices': [3, 16]}]",82
1087,1,Brenna,"Not only is the vaccine not safe, it doesnt even workThe vaccine is completely worthless, and the government... https://t.co/tekF90pMco",#colorado #coloradosprings #denver #mother #realtor #actress #brenna,"Colorado Springs, CO. ",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",[],0
1088,1,WatchPickWin,RT @ActivistPost: Vaccines House Of Cards Is Tumbling DownFast https://t.co/6n5v0EjFGM,#Comedy for #MallofAmerica stores we #Love! https://t.co/hxoaqZzUXk Vegas #TRUTHER fan Event!,"Atlanta, GA, Hollywood CA ",,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'screen_name': 'ActivistPost', 'name': 'Activist Post', 'id': 154532994, 'id_str': '154532994', 'indices': [3, 16]}]",14
